time,text,language,scam_type,lure_principles,named_entity,url_shortener,exact_key,scam_score,predicted_scam
23-Dec-2021,"<NAMED_ENTITY>. of Rs.37,663.50 on your SBI Card ending 2711 at ONE MOBIWIK SYSTEM PVT L done on <DATE_TIME> has been declined and your card has been blocked due to suspected activity. Please verify this transaction to activate your card. To confirm, please send UBLK 2711 on <DATE_TIME>, else to block your card send DBLK 2711 on <DATE_TIME>.",English,banking,"authority,distraction,time/urgency",State Bank of India,,9131aefa9ded103a,0.928231044806573,1
Today 02:12,"AIB: Due to unusual activity, your card has been placed on hold. Please visit <URL> and follow the on-screen instructions to re-activate.",English,banking,"authority,distraction,time/urgency",aib,,cf070be30038f240,0.8849347001908182,1
6:20 pm,Congratulations! Terminal with serial number <US_BANK_NUMBER> has been activated. You can start doing transactions on that terminal. Team Paytm,English,banking,authority,Paytm,,fde476b4c32fd400,0.5107468564877832,1
00:40,ICICI Bank Account <US_DRIVER_LICENSE> is credited with Rs 1.00 on <DATE_TIME> by Account linked to mobile number XXXXX99999. IMPS Ref. no. <US_BANK_NUMBER>.,English,banking,authority,ICICI Bank,,831ecd6a98bf52ae,0.8016304803340382,1
"Thursday, 5 May • 19:26",We have not received the payment on your Kotak Personal Loan account CFB9147. We have attached lien on your bank account ending with 4612. Please make payment immediately. Call customer support for any clarification.,English,banking,"authority,time/urgency",Kotak Mahindra Bank,,c7c77a03cdb71c17,0.889653322040995,1
"Wednesday, 11 May 2022 16:03","Dear Customer, Your online Loan 50000Rs on <NAMED_ENTITY> is approved. Kindly click the link to finish application",English,banking,"authority,need and greed,time/urgency",payoff,bit.ly,d694803d424db61c,0.7683512532701127,1
"Friday, February 11, 2022, 1:27 PM",CHASE: We noticed unusual activity on your card so that we locked your it you can unlock it here : <URL>,English,banking,"authority,distraction,time/urgency",chase,,636dbff355fb3f99,0.3208543548133231,0
6:54,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,English,banking,dishonesty,HDFC Bank,,31f2f3b5b3814dd3,0.14477358894515596,0
8:08 PM,"Dear SBI User, Your A/C will be Blocked <DATE_TIME>, Up-date your Pan Card, for KYC. Verify your account with Net-Banking click here <URL>",English,banking,"authority,distraction,time/urgency",State Bank of India,tinyurl.com,059f47b4361149db,0.7311994223540413,1
13:38,Dear user your YONO SBI. Netbanking account will be suspended <DATE_TIME> please update your PAN card click here link,English,banking,"authority,time/urgency",State Bank of India,bit.ly,e8617bfb0eb13bba,0.8461986302966314,1
4:34 pm,"From ANZ: We noticed suspicious activity on your account and had to suspend it, please verify identity to resume normal use: <URL>",English,banking,"authority,distraction,time/urgency",anz,,0e034add855b2be2,0.6168123337812033,1
"Today, 14:07",Dear SBI user your SBI Netbanking will be blocked <DATE_TIME> please click here on the link. <URL> Immediately. update your PAN CARD.,English,banking,"authority,distraction,time/urgency",State Bank of India,bitly.ws,e596a442bd86464d,0.790664448803276,1
13:00,Dear Your SBI Account Will Be Blocked <DATE_TIME> update your PAN SBI Click <URL> <NAMED_ENTITY>,English,banking,"authority,distraction,time/urgency",State Bank of India,tinyurl.com,177adc25ecc230e4,0.7065836728155404,1
16:31,PTSB: your online access is suspended due to unusual activity. To restore access please follow the steps via <URL>,English,banking,"authority,distraction,time/urgency",ptsb,,4f81e42294e3021e,0.7447998400668286,1
11:23 AM,"<NAMED_ENTITY>, now increase your overall credit limit. Click <URL> to increase limit and get a new pre approved additional SimplySAVE SBI Card instantly, in addition to your existing SBI Credit Card. Offer valid till: <DATE_TIME>. T&C",English,banking,"authority,need and greed,time/urgency",State Bank of India,,fcbbab396fe5e6e7,0.5650633022375923,1
"Saturday, 17 September 2023",PleasefindattachedtheSCBA Dear user your S.B.I A/c Will be blocked <DATE_TIME> update your P A N Card Click here <URL> SBIAContact,English,banking,"authority,time/urgency",State Bank of India,tinyurl.com,201a44a4e283dc59,0.6612557263460478,1
11:31 am,Your ZIP bill of Rs 10489.77 is overdue. Kindly settle at the earliest. Ignore if paid. Pay Now: <URL>,English,banking,"distraction,need and greed,time/urgency",zip,,0706bfc712e56b74,0.3240416814279359,0
"Today, 10:16 PM",Dear Customer your SBI YONO Account will be block <DATE_TIME> Please Update Your PAN CARD,English,banking,"authority,distraction,time/urgency",State Bank of India,rb.gy,25c46b8691b110e1,0.9273958583031114,1
Today 17:41,"SANTANDER: Unusual activity on your account. A faster Payment to <NAMED_ENTITY>, if this was NOT YOU, please review here:",English,banking,"authority,distraction,time/urgency",Santander Bank,,3a7c0537c41e8ef0,0.6456148350384459,1
11/11/2022 3:02 PM,Dear Customer your SBI NET BANKING Account will be Suspended by <DATE_TIME>. Please <NAMED_ENTITY> now visit the link: <URL>,English,banking,"authority,time/urgency",State Bank of India,,0cc1660c678cc68f,0.8486367606048035,1
Today 11:48,Dear User your SBI NET BANKING Account Will be Suspended Today Please <NAMED_ENTITY> now visit the link <URL>,English,banking,"authority,time/urgency",State Bank of India,,678aa0bd597a4302,0.6952220526207677,1
"Friday, 14 October 10:07",Dear HSBC Customer Your Account Has Been Blocked Due To KYC Update Within <DATE_TIME> Contact Customer Care <PHONE_NUMBER> To Continue Your Service A/cxxxx4006,English,banking,"authority,time/urgency",HSBC UK,,1813ae0c574c7d26,0.9850262307027339,1
11:55,Your HDFC Credit Card Reward points Worth Rs.4893 Will Expire By <DATE_TIME>. Kindly Redeem Your Points in cash by Click here,English,banking,"authority,need and greed,time/urgency",HDFC Bank,,c807e0b6e16ef30c,0.684441558102507,1
20:20,"Dear Customer, Thank you for showing interest in Axis bank credit card. You are just 1 step away! Click Here <URL> to Complete Details. OACARD",English,banking,"authority,need and greed,time/urgency",Axis Bank,,3dec252cb02d9bd2,0.5866713380349228,1
Today 1:43 PM,"From DBS: We noticed suspicious activity on your account and had to suspend it, please verify your identity to resume normal use : https://",English,banking,"authority,time/urgency",dbs,,17e00f2c54388b97,0.7302680601204545,1
"Today, 5:38 PM","Dear user your, HDFC bank Account will be blocked! <DATE_TIME> please update your PAN CARD click here <URL> thank you!",English,banking,"authority,time/urgency",HDFC Bank,,3f0caeee6e3cd29b,0.7732525112449276,1
12:16 PM,Dear user your SBI Y0N0 Account will be close <DATE_TIME> please click here on the link update your PAN CARD Number <URL>,English,banking,"authority,distraction,time/urgency",State Bank of India,bit.ly,f41a9fbf277b8e27,0.7950297808207059,1
10:19 PM,"DEAR SBI USER, Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here <URL>",English,banking,"authority,distraction,time/urgency",State Bank of India,bitly.ws,a3430770d64ab7a3,0.7075947491394342,1
Today 20:21,"Your email address is no longer verified, to avoid restrictions, follow instructions at the following link: <URL>",English,banking,"authority,distraction,time/urgency",Monzo,,15ac6cd0a3ec70c4,0.44868237183615267,0
"Today, 5:19 PM",Dear customer your KOTAK Mahindra bank account has been suspended <DATE_TIME> please update your PAN Card click here link <URL> thank you,English,banking,"authority,time/urgency",Kotak Mahindra Bank,bit.ly,bc14b6940b3d6961,0.9411525160308652,1
"Today, 2:02 PM","DEAR SBI USER, Your A/C will be blocked today.update your PANCARD for <URL>rify your account login NetBanking kyc upload Click here.",English,banking,"authority,time/urgency",State Bank of India,cutt.ly,34b7968cd00c5e45,0.7654184690438776,1
2022-09-21T15:53:00,FNB: You will no longer be able to transact on your account from <DATE_TIME>. Please confirm your FICA info. Call <PHONE_NUMBER> with Reference FNB a div of FRB Ltd,English,banking,"authority,distraction,time/urgency",fnb,,b2fc268ac9cc3b8b,0.8646742216265217,1
1:37 PM,"DEAR SBI YONO USER, Your A/C will be blocked today.update PANCARD for <URL>rify your account login with NetBanking kyc Click",English,banking,"authority,distraction,time/urgency",State Bank of India,,d593cf9351b19b6a,0.7840990675615892,1
7-2 12:54 PM,Dear HDFC customer your bank Account will be blocked! <DATE_TIME> so please update your PAN CARD click here <URL> thank you.,English,banking,"authority,time/urgency",HDFC Bank,t.ly,d0d0262954aff8a5,0.8263120377974899,1
"Wednesday, 6 April 2022 13:49",Dear SBI User Your yono NetBanking ACC0UNT will be blocked <DATE_TIME>. Please submit your PAN Card right now Click here URL,English,banking,"authority,time/urgency",State Bank of India,,a3544dcbdea2b0a7,0.6448333751906423,1
2-9 1:33 PM,"<NAMED_ENTITY>, MoneyTap is with you for all your needs. Borrow any amount from Rs. 3,000 up to Rs.11045.31 instantly.",English,banking,"authority,need and greed",moneytap,,647947b19a5a4fa2,0.6039702873306971,1
Today 11:16 AM,Wise: New payment of <DATE_TIME> NZD to be deducted on <DATE_TIME>. View payment or cancel it via:,English,banking,"authority,distraction,time/urgency",wise,,2b5b6366a352fbc2,0.514402657085987,1
Today 12:19 PM,"<BOA!>There are a number of invalid login attempts on your account, Please Verify: <URL>",English,banking,"authority,time/urgency",Bank of America,,1fa6277376274890,0.6072891089622839,1
1:41 PM,<NAMED_ENTITY> for online purchase of Rs. 11116.82 at FREECHARGE PAYMENT T thru State Bank Debit Card 4591*****05 is <US_DRIVER_LICENSE>. Do not share this with anyone.,English,banking,"authority,distraction",state bank,,de4ae11c75afda31,0.37607536521946566,0
Today 2:21 PM,(Coinbase) : Verify your ID for next level security. ID verification ensure your account that belong to you. Required to maintain accurate information about our customers. Complete all steps within <DATE_TIME> or your account will be restricted.,English,banking,"authority,need and greed,time/urgency",Coinbase,,1d6723d4760a1964,0.794637572600991,1
,Your account has been flagged due to an unusual payment request. To confirm or cancel this request visit <URL>,English,banking,"distraction,time/urgency",,,60be0f06c3aa0450,0.8227919730815167,1
,"DBS: <SCAM ALERT> Scammers impersonating DBS may target you via SMS phishing. Please do not click on any SMS with clickable links. DBS will never ask for your account details or OTP over the phone, email or SMS. Please be assured that we are actively taking down such phishing sites.",English,banking,authority,dbs,,eeae20cae810deb0,0.5723445618266302,1
"Saturday, 17:06",Dear user your SBI YONO Account will be blocked <DATE_TIME>. Please click below link update your PAN CARD Number. Thank you SBI,English,banking,"authority,time/urgency",State Bank of India,cutt.ly,76ead7ef47726d7d,0.8264466071383382,1
"Today, 11:06 AM","DEAR SBI USER, Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here",English,banking,"authority,distraction,time/urgency",State Bank of India,,82aacbc098f8e2c6,0.7465118131736297,1
"Wednesday, April 27, 2022, 5:36 PM","Did you attempt a purchase of $200.00 at SHELL*. Access Card 4724** restricted. Reply N to protect you card if it wasn't you. Otherwise, no further action is required. TD ALERT",English,banking,"authority,distraction,time/urgency",td,,e0efb33476850e79,0.45555390480500785,0
2:36 PM,Dear Customer Your SBI YONO account has been suspended <DATE_TIME> please update your PAN Card Immediately given link,English,banking,"authority,time/urgency",State Bank of India,,5bd7ef32633d3393,0.9586229517920045,1
Today 14:59,"Dear Customer your ""SBI Net Banking will be deactivated <DATE_TIME>. Please <NAMED_ENTITY> details. Now visit the link <URL>",English,banking,"authority,time/urgency",State Bank of India,cutt.ly,7a02867ffa5f897c,0.8128212470763475,1
14:10,Thankyou for your interest in SBI Credit Card. Please click here <URL> and enter APPCODE or send this SMS to <PHONE_NUMBER> within <DATE_TIME> to authorize SBI Card to access your bureau record.,English,banking,"authority,time/urgency",State Bank of India,,345b172e9f09ff9f,0.7091153246143309,1
2:07 AM,Dear Customer your SBI YONO Account Closed <DATE_TIME> Contact now And Update your PAN NUMBER,English,banking,"authority,time/urgency",State Bank of India,,f660232812333dbf,0.9110384584977561,1
06:16 PM,Dear Customer Your SBI YON0 Account will be blocked <DATE_TIME> please update your PAN Card details via given link <URL>,English,banking,"authority,time/urgency",State Bank of India,,c68c772dea7ffcd3,0.9160795928335986,1
04:14 PM,"Dear SBI User's, Your SBI Y0N0 ACCOUNTS Will Be Block <DATE_TIME> Due To Incomplete KYC, For The Re-Update your PAN CARD, Follow The Link:-<URL>",English,banking,"authority,time/urgency",State Bank of India,,58946322a1182060,0.8171575123338751,1
"Today, 7:39 PM",DEAR CUSTOMER Your Hdfc Account has been blocked <URL>ndly update your pan card <URL>a link-<URL>,English,banking,"authority,distraction,time/urgency",HDFC Bank,,6f6d43963898288b,0.9022307510649488,1
Today 18:12,"Your AIB online account has been frozen due to suspicious activity within your account. To unfreeze, please visit:",English,banking,"authority,distraction,time/urgency",aib,,0b51db8e275a8730,0.943680801802302,1
"8:12 AM, 11:36 AM","Dear SBI User's, Your SBI Y0N0 ACCOUNTS Will Be Block <DATE_TIME> Due To Incomplete KYC, For The Re-Update your PAN CARD, Follow The Link:- <URL>",English,banking,"authority,time/urgency",State Bank of India,cutt.ly,07907a4959ea7029,0.8171575123338751,1
"Sunday, July 24 6:52 PM","Dear Customer, Your ICICI Credit Card Points Worth Rs.5884 Will Expire By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking",English,banking,"authority,time/urgency",ICICI Bank,cutt.ly,02348154b76bef26,0.7281880149195086,1
21:45,Dear User Your SBI. Account. will be Suspended plz Re Update your PAN card in 10mint immediately Click in link <URL> thank you,English,banking,"authority,time/urgency",State Bank of India,,cbd44c55e7a44251,0.6661532803693583,1
17/03/2022 16:30:04,"Dear Customer,Your transaction of Rs 941 from ICICI Bank was successfully credited to the beneficiary LazyPay Repayment NBFC account XXXXXXXXXXUAC on <DATE_TIME> 16:30:04 with RRN <US_BANK_NUMBER>. In case the beneficiary has not received the amount, then please share the reference number with the beneficiary, to check with their bank.",English,banking,"authority,distraction",ICICI Bank,,14e381a942129ae3,0.8004580025129493,1
"Tuesday, November 15, 2022 8:26 PM",Dear User Your SBI YONO ACCOUNT Will Be Blocked <DATE_TIME> Update Your PAN Card please Click on link,English,banking,"authority,distraction,time/urgency",State Bank of India,,1a78c10d99134541,0.8895753651001429,1
Today 7:51 PM,"Dear Customer, Your HDFC Credit Card Points Worth Rs.8655 Will Expired By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking <URL> -SLAXMI",English,banking,"authority,need and greed,time/urgency",HDFC Bank,bit.ly,70f00de06d31f68c,0.6998158042151253,1
